WS,fuel,fcrew,ccrew,depr,total
1185.0150150150148,27003.720021719444,19988.561224136247,14085.35365996051,46237.65325462532,107315.28816044153
1192.021021021021,26996.51512281674,19940.86400492254,14051.883426278837,46128.13113052112,107117.39368453925
1199.027027027027,26989.638510178585,19893.43413946201,14018.594614856558,46019.54486040014,106921.2121248973
1206.033033033033,26983.08325581609,19846.269277144584,13985.485752293323,45911.879952649164,106726.71823790316
1213.0390390390392,26976.842652869786,19799.367098514336,13952.555381127928,45805.12229009531,106533.88742260737
1220.045045045045,26962.360388269364,19756.96354943219,13922.934340324064,45700.39695017965,106342.65522820526
1227.051051051051,26956.74970297576,19710.554118776527,13890.337819461241,45595.39221608821,106153.03385730174
1234.0570570570571,26951.43410075696,19664.40081491975,13857.915680270455,45491.25426536461,105965.00486131178
1241.063063063063,26946.40769885237,19618.50143454956,13825.666524907072,45387.970368277776,105778.54602658677
1248.0690690690692,26941.66479806301,19572.85380257859,13793.588970453127,45285.52811026959,105593.63568136432
1255.0750750750751,26937.19987623206,19527.455771602854,13761.681648718235,45183.915381563806,105410.25267811696
1262.0810810810808,26933.007581986985,19482.305221375354,13729.943206043667,45083.120367181196,105228.3763765872
1269.087087087087,26929.082728732363,19437.400058294395,13698.372303109569,44983.13153734296,105047.98662747929
1276.093093093093,26917.15999182704,19396.804770126506,13669.97161855201,44885.097930599375,104869.03431110494
1283.099099099099,26913.76895762291,19352.35987309108,13638.714153466826,44786.6641885772,104691.50717275802
1290.1051051051052,26910.63017249569,19308.15444275597,13607.620449940061,44689.003535216805,104515.40860040853
1297.111111111111,26907.739066742386,19264.18648505059,13576.689222318892,44592.10550158438,104340.72027569625
1304.117117117117,26905.091208407655,19220.454030219447,13545.919198396905,44495.959860900315,104167.42429792433
1311.1231231231232,26902.682298570933,19176.955132387295,13515.309119238438,44400.55662095107,103995.50317114773
1318.129129129129,26900.50816681549,19133.687869135647,13484.857739005638,44305.88601678535,103824.93979174213
1325.1351351351352,26890.533844107547,19094.57788408488,13457.464046468462,44213.11291569612,103655.688690357
1332.1411411411411,26888.826582273578,19051.745042648472,13427.309604999042,44119.853166578374,103487.73439649947
1339.147147147147,26887.341845284922,19009.138398393454,13397.310346928418,44027.29799835479,103321.08858896157
1346.1531531531532,26886.075945576176,18966.756116640572,13367.465075465574,43935.43849393589,103155.73563161821
1353.1591591591593,26885.025303602484,18924.596384231132,13337.772606116212,43844.26593058879,102991.66022453862
1360.1651651651653,26884.186444255927,18882.657409163054,13308.231766524892,43753.771774111825,102828.8473940557
1367.1711711711712,26875.71380717022,18844.754719626442,13281.659186734121,43665.14101897903,102667.26873250981
1374.177177177177,26875.294347539777,18803.22970337792,13252.4020732512,43575.951162271536,102506.87728644043
1381.183183183183,26875.07643619705,18761.92037557697,13223.29328073208,43487.41518321805,102347.70527572415
