WS,fuel,fcrew,ccrew,depr,total
2102.8018018018015,29950.419294552677,13992.30303640568,9855.433017815842,31543.08010941729,85341.23545819148
2109.8078078078074,29834.692819202024,13970.848812927352,9841.764347916342,31421.786520779373,85069.09250082509
2116.813813813814,29720.06813504704,13949.516793773464,9828.16431777921,31301.534044743315,84799.28329134303
2123.8198198198197,29606.52946158104,13928.305776795107,9814.632355797732,31182.30927139842,84531.7768655723
2130.825825825826,29494.06131649472,13907.214577023546,9801.16789700098,31064.09901983194,84266.54281035118
2137.8318318318316,29382.648508721184,13886.24202634387,9787.770382955181,30946.89033327326,84003.5512512935
2144.8378378378375,29272.276131672887,13865.386973176397,9774.43926166683,30830.67047436034,83742.77284087645
2151.843843843844,29162.929556664785,13844.648282165661,9761.173987487588,30715.426920525562,83484.1787468436
2158.8498498498498,29054.594426517902,13824.024833876727,9747.974021020838,30601.147359497285,83227.74064091276
2165.855855855856,28947.256649337083,13803.515524498647,9734.838829029983,30487.81968491365,82973.43068777936
2172.861861861862,28840.902392457963,13783.119265554822,9721.767884348326,30375.431992045305,82721.22153440642
2179.8678678678675,28735.518076557484,13762.83498362013,9708.76066579058,30263.97257362416,82471.08629959235
2186.873873873874,28631.0903699236,13742.66162004458,9695.816658065945,30153.429915775338,82222.99856380947
2193.87987987988,28527.606182877877,13722.598130683351,9682.93535169274,30043.792694048494,81976.93235930246
2200.885885885886,28425.05266234739,13702.643485632974,9670.11624291449,29935.04976954642,81732.86216044126
2207.891891891892,28323.41718658126,13682.796668973604,9657.358833617565,29827.1901851483,81490.76287432073
2214.8978978978976,28222.687360006774,13663.056678517061,9644.662631250187,29720.203161824375,81250.6098315984
2221.903903903904,28122.851008221092,13643.42252556063,9632.027148742902,29614.078095039502,81012.37877756412
2228.90990990991,28023.89617311499,13623.893234646375,9619.451904430422,29508.80455124396,80776.04586343575
2235.9159159159162,27925.811108123267,13604.46784332581,9606.936421974817,29404.37226444749,80541.58763787139
2242.921921921922,27828.584273599867,13585.145401929862,9594.480230290044,29300.77113287612,80308.9810386959
2249.927927927928,27732.204332312314,13565.924973343896,9582.082863467776,29197.991215708083,80078.20338483207
2256.933933933934,27636.66014505238,13546.805632787742,9569.74386070452,29096.022729886827,79849.23236843146
2263.93993993994,27541.940766360516,13527.786467600512,9557.46276622994,28994.8560470101,79622.04604720106
2270.9459459459463,27448.034900482577,13508.866563582846,9545.239129236474,28894.480938862584,79396.62153216448
2277.951951951952,27354.93308960227,13490.045059399807,9533.072503810094,28794.889624630912,79172.94027744308
2284.957957957958,27262.62437074635,13471.321063198811,9520.962448862256,28696.072124068138,78950.98000687556
2291.963963963964,27171.09853290244,13452.693708738603,9508.908528063026,28598.019397796863,78730.72016750093
2298.9699699699695,27080.345539003032,13434.162140889459,9496.910309775303,28500.722546591514,78512.1405362593
2305.975975975976,26990.355522259895,13415.725515444508,9484.967366990168,28404.17280867726,78295.22121337183
